,Unnamed: 0.1,Unnamed: 0,Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa],timestamp,activity
1052,1118,1118,2023/06/19 16:12:48.480,159,2.99,2.9,36.1,63.7,-0.246,-0.041,-1.013,0.2,203.5,67.0,24.39,991.91,1687158768,watchingTV
1053,1119,1119,2023/06/19 16:12:49.480,160,2.99,2.9,20.1,62.9,-0.155,0.329,-1.351,0.2,210.8,67.05,24.4,991.93,1687158769,watchingTV
1054,1120,1120,2023/06/19 16:12:50.480,161,2.99,-10.5,41.0,50.1,-0.076,-0.441,-0.975,0.2,489.5,67.07,24.42,991.82,1687158770,watchingTV
1055,1121,1121,2023/06/19 16:12:51.480,162,2.99,-3.4,-1.9,49.8,-0.234,0.738,-0.611,0.2,21.4,67.16,24.46,991.82,1687158771,watchingTV
1056,1122,1122,2023/06/19 16:12:52.480,163,2.99,8.6,15.6,58.4,0.004,0.646,-0.939,0.5,36.3,67.29,24.57,991.87,1687158772,watchingTV
1057,1123,1123,2023/06/19 16:12:53.480,164,2.99,1.8,38.0,65.6,-0.186,-0.021,-1.02,0.1,23.0,67.31,24.57,991.85,1687158773,watchingTV
1058,1124,1124,2023/06/19 16:12:54.480,165,2.99,1.4,37.3,63.0,-0.229,-0.04,-1.016,0.0,205.7,67.25,24.67,991.79,1687158774,watchingTV
1059,1125,1125,2023/06/19 16:12:55.480,166,2.99,3.7,36.9,62.3,-0.233,-0.04,-1.015,0.0,205.4,67.3,24.69,991.82,1687158775,watchingTV
1060,1126,1126,2023/06/19 16:12:56.480,167,2.99,3.7,36.2,65.7,-0.236,-0.042,-1.015,0.0,207.0,67.29,24.75,991.76,1687158776,watchingTV
1061,1127,1127,2023/06/19 16:12:57.480,168,2.99,1.8,36.6,63.1,-0.237,-0.041,-1.015,0.2,203.5,67.31,24.76,991.84,1687158777,watchingTV
1062,1128,1128,2023/06/19 16:12:58.480,169,2.99,2.2,37.7,62.3,-0.24,-0.041,-1.014,0.0,204.8,67.3,24.8,991.84,1687158778,watchingTV
1063,1129,1129,2023/06/19 16:12:59.480,170,2.99,2.9,35.8,63.8,-0.24,-0.041,-1.015,0.1,205.1,67.34,24.82,991.92,1687158779,watchingTV
1064,1130,1130,2023/06/19 16:13:00.480,171,2.99,2.6,37.3,62.7,-0.238,-0.04,-1.015,0.4,204.2,67.28,24.84,991.81,1687158780,watchingTV
1065,1131,1131,2023/06/19 16:13:01.480,172,2.99,3.3,35.8,62.3,-0.239,-0.04,-1.015,0.5,204.7,67.29,24.82,991.87,1687158781,watchingTV
1066,1132,1132,2023/06/19 16:13:02.480,173,2.99,1.8,37.3,61.9,-0.239,-0.039,-1.015,0.1,204.6,67.36,24.84,991.87,1687158782,watchingTV
1067,1133,1133,2023/06/19 16:13:03.480,174,2.99,1.8,36.9,61.9,-0.24,-0.039,-1.014,0.2,202.9,67.25,24.87,991.9,1687158783,watchingTV
1068,1134,1134,2023/06/19 16:13:04.480,175,2.99,3.7,37.7,61.2,-0.241,-0.039,-1.014,0.2,205.5,67.2,24.86,991.9,1687158784,watchingTV
1069,1135,1135,2023/06/19 16:13:05.480,176,2.99,3.7,36.9,63.9,-0.243,-0.039,-1.014,0.2,200.2,67.16,24.84,991.95,1687158785,watchingTV
1070,1136,1136,2023/06/19 16:13:06.480,177,2.99,2.9,37.7,65.0,-0.244,-0.039,-1.014,0.4,206.0,67.22,24.84,991.92,1687158786,watchingTV
1071,1137,1137,2023/06/19 16:13:07.480,178,2.99,2.9,38.8,61.2,-0.243,-0.039,-1.014,0.4,202.6,67.16,24.86,991.9,1687158787,watchingTV
1072,1138,1138,2023/06/19 16:13:08.480,179,2.99,1.8,36.9,63.1,-0.244,-0.04,-1.014,0.5,206.0,67.08,24.84,991.95,1687158788,watchingTV
1073,1139,1139,2023/06/19 16:13:09.480,180,2.99,1.4,38.1,64.6,-0.245,-0.04,-1.014,0.6,204.2,67.08,24.8,991.84,1687158789,watchingTV
1074,1140,1140,2023/06/19 16:13:10.480,181,2.99,3.3,37.7,63.8,-0.245,-0.039,-1.014,0.4,204.4,67.07,24.82,991.79,1687158790,watchingTV
1075,1141,1141,2023/06/19 16:13:11.480,182,2.99,4.8,36.2,65.3,-0.246,-0.039,-1.013,0.6,202.7,67.0,24.8,991.79,1687158791,watchingTV
1076,1142,1142,2023/06/19 16:13:12.480,183,2.99,4.4,35.8,64.2,-0.246,-0.039,-1.014,0.0,203.2,67.01,24.78,991.84,1687158792,watchingTV
1077,1143,1143,2023/06/19 16:13:13.480,184,2.99,2.2,36.2,64.2,-0.246,-0.039,-1.013,0.1,203.0,66.99,24.78,991.87,1687158793,watchingTV
1078,1144,1144,2023/06/19 16:13:14.480,185,2.99,4.1,37.7,63.4,-0.247,-0.038,-1.013,0.2,202.2,66.89,24.78,991.84,1687158794,watchingTV
1079,1145,1145,2023/06/19 16:13:15.480,186,2.99,2.2,36.9,61.6,-0.246,-0.039,-1.013,0.6,201.3,66.86,24.76,991.87,1687158795,watchingTV
1080,1146,1146,2023/06/19 16:13:16.480,187,2.99,2.9,36.6,66.1,-0.247,-0.039,-1.012,0.1,203.1,66.82,24.75,991.91,1687158796,watchingTV
1081,1147,1147,2023/06/19 16:13:17.480,188,2.99,3.7,36.6,63.4,-0.248,-0.039,-1.013,0.5,204.0,66.73,24.73,991.87,1687158797,watchingTV
1082,1148,1148,2023/06/19 16:13:18.480,189,2.99,3.3,35.8,63.4,-0.249,-0.039,-1.014,0.2,204.0,66.74,24.75,991.84,1687158798,watchingTV
1083,1149,1149,2023/06/19 16:13:19.480,190,2.99,4.8,36.9,66.8,-0.25,-0.039,-1.013,0.3,204.8,66.74,24.76,991.87,1687158799,watchingTV
1084,1150,1150,2023/06/19 16:13:20.480,191,2.99,2.2,37.3,62.7,-0.249,-0.039,-1.013,0.1,203.7,66.69,24.71,991.91,1687158800,watchingTV
1085,1151,1151,2023/06/19 16:13:21.480,192,2.99,4.1,35.8,64.6,-0.249,-0.039,-1.014,0.0,203.2,66.62,24.75,991.84,1687158801,watchingTV
1086,1152,1152,2023/06/19 16:13:22.480,193,2.99,2.2,36.6,61.9,-0.25,-0.039,-1.013,0.1,204.9,66.6,24.71,991.87,1687158802,watchingTV
1087,1153,1153,2023/06/19 16:13:23.480,194,2.99,3.7,35.1,61.6,-0.25,-0.039,-1.013,0.3,204.1,66.59,24.69,991.92,1687158803,watchingTV
1088,1154,1154,2023/06/19 16:13:24.480,195,2.99,3.3,37.6,63.8,-0.25,-0.038,-1.013,0.1,204.7,66.52,24.67,991.87,1687158804,watchingTV
1089,1155,1155,2023/06/19 16:13:25.480,196,2.99,2.9,37.6,62.6,-0.25,-0.039,-1.012,0.2,204.7,66.52,24.73,991.84,1687158805,watchingTV
1090,1156,1156,2023/06/19 16:13:26.480,197,2.99,4.1,36.6,63.8,-0.25,-0.039,-1.012,0.3,204.3,66.49,24.66,991.79,1687158806,watchingTV
1091,1157,1157,2023/06/19 16:13:27.480,198,2.99,1.8,37.2,63.8,-0.251,-0.038,-1.012,0.2,206.4,66.5,24.64,991.91,1687158807,watchingTV
1092,1158,1158,2023/06/19 16:13:28.480,199,2.99,3.3,35.8,62.2,-0.251,-0.038,-1.012,0.9,204.2,66.46,24.66,991.79,1687158808,watchingTV
1093,1159,1159,2023/06/19 16:13:29.480,200,2.99,2.6,37.6,64.2,-0.251,-0.039,-1.013,0.1,203.2,66.45,24.67,991.79,1687158809,watchingTV
1094,1160,1160,2023/06/19 16:13:30.480,201,2.99,1.1,35.4,65.7,-0.251,-0.038,-1.012,0.4,204.1,66.39,24.64,991.79,1687158810,watchingTV
1095,1161,1161,2023/06/19 16:13:31.480,202,2.99,3.3,36.6,62.2,-0.251,-0.039,-1.012,0.2,201.8,66.37,24.62,991.91,1687158811,watchingTV
1096,1162,1162,2023/06/19 16:13:32.480,203,2.99,4.1,35.8,63.4,-0.252,-0.039,-1.011,0.0,201.8,66.35,24.58,991.91,1687158812,watchingTV
1097,1163,1163,2023/06/19 16:13:33.480,204,2.99,2.9,37.2,62.2,-0.252,-0.039,-1.013,0.3,204.8,66.34,24.62,991.87,1687158813,watchingTV
1098,1164,1164,2023/06/19 16:13:34.480,205,2.99,2.6,37.6,63.4,-0.253,-0.04,-1.012,0.0,200.8,66.32,24.62,991.91,1687158814,watchingTV
1099,1165,1165,2023/06/19 16:13:35.480,206,2.99,4.8,36.9,64.1,-0.253,-0.039,-1.011,0.1,203.2,66.31,24.6,991.91,1687158815,watchingTV
1100,1166,1166,2023/06/19 16:13:36.480,207,2.99,3.3,35.8,63.4,-0.253,-0.038,-1.012,0.8,202.6,66.27,24.58,991.87,1687158816,watchingTV
1101,1167,1167,2023/06/19 16:13:37.480,208,2.99,1.8,36.6,64.1,-0.252,-0.038,-1.012,0.0,201.9,66.24,24.57,991.93,1687158817,watchingTV
1102,1168,1168,2023/06/19 16:13:38.480,209,2.99,2.6,35.8,63.4,-0.252,-0.038,-1.013,0.1,202.7,66.2,24.55,991.87,1687158818,watchingTV
1103,1169,1169,2023/06/19 16:13:39.480,210,2.99,3.3,36.9,63.8,-0.252,-0.038,-1.013,0.3,205.2,66.23,24.55,991.87,1687158819,watchingTV
1104,1170,1170,2023/06/19 16:13:40.480,211,2.99,3.7,35.8,64.9,-0.252,-0.038,-1.013,0.5,203.4,66.22,24.55,991.91,1687158820,watchingTV
1105,1171,1171,2023/06/19 16:13:41.480,212,2.99,2.9,36.9,63.8,-0.252,-0.038,-1.013,0.8,203.4,66.2,24.55,991.82,1687158821,watchingTV
1106,1172,1172,2023/06/19 16:13:42.480,213,2.99,3.7,38.0,65.6,-0.252,-0.038,-1.012,0.0,204.3,66.18,24.51,991.91,1687158822,watchingTV
1107,1173,1173,2023/06/19 16:13:43.480,214,2.99,3.7,36.6,63.8,-0.251,-0.038,-1.012,0.1,204.2,66.19,24.51,991.82,1687158823,watchingTV
1108,1174,1174,2023/06/19 16:13:44.480,215,2.99,3.7,35.8,61.5,-0.253,-0.039,-1.013,0.1,203.7,66.14,24.55,991.87,1687158824,watchingTV
1109,1175,1175,2023/06/19 16:13:45.480,216,2.99,4.4,37.2,64.1,-0.253,-0.038,-1.013,0.1,203.1,66.12,24.51,991.85,1687158825,watchingTV
1110,1176,1176,2023/06/19 16:13:46.480,217,2.99,5.2,36.5,63.4,-0.252,-0.038,-1.012,0.2,203.0,66.11,24.51,991.85,1687158826,watchingTV
1111,1177,1177,2023/06/19 16:13:47.480,218,2.99,4.4,38.0,64.5,-0.252,-0.038,-1.013,0.2,203.2,66.12,24.53,991.87,1687158827,watchingTV
1112,1178,1178,2023/06/19 16:13:48.480,219,2.99,4.1,37.2,64.9,-0.252,-0.039,-1.012,0.1,202.3,66.17,24.55,991.87,1687158828,watchingTV
1113,1179,1179,2023/06/19 16:13:49.480,220,2.99,4.4,35.8,64.4,-0.252,-0.038,-1.012,0.1,202.9,66.1,24.49,991.85,1687158829,watchingTV
1114,1180,1180,2023/06/19 16:13:50.480,221,2.99,2.9,36.9,64.1,-0.253,-0.039,-1.011,0.6,205.5,66.17,24.51,991.91,1687158830,watchingTV
1115,1181,1181,2023/06/19 16:13:51.480,222,2.99,5.2,36.9,65.2,-0.252,-0.038,-1.012,0.0,202.3,66.16,24.51,991.91,1687158831,watchingTV
1116,1182,1182,2023/06/19 16:13:52.480,223,2.99,4.1,36.9,63.4,-0.253,-0.038,-1.013,0.1,203.4,66.13,24.49,991.87,1687158832,watchingTV
1117,1183,1183,2023/06/19 16:13:53.480,224,2.99,4.4,37.2,62.6,-0.253,-0.039,-1.012,0.4,203.6,66.1,24.48,991.85,1687158833,watchingTV
1118,1184,1184,2023/06/19 16:13:54.480,225,2.99,4.4,36.9,65.2,-0.251,-0.037,-1.013,0.2,203.1,66.04,24.44,991.87,1687158834,watchingTV
1119,1185,1185,2023/06/19 16:13:55.480,226,2.99,2.6,35.8,65.2,-0.251,-0.038,-1.012,0.2,203.4,66.06,24.46,991.85,1687158835,watchingTV
1120,1186,1186,2023/06/19 16:13:56.480,227,2.99,4.1,36.5,63.3,-0.251,-0.037,-1.013,0.6,204.4,66.04,24.46,991.87,1687158836,watchingTV
1121,1187,1187,2023/06/19 16:13:57.480,228,2.99,2.9,36.9,64.1,-0.252,-0.038,-1.012,0.0,203.7,66.06,24.44,991.93,1687158837,watchingTV
1122,1188,1188,2023/06/19 16:13:58.480,229,2.99,2.2,37.6,61.9,-0.252,-0.038,-1.012,0.6,204.7,66.05,24.44,991.99,1687158838,watchingTV
1123,1189,1189,2023/06/19 16:13:59.480,230,2.99,11.9,0.0,58.4,-0.513,0.913,-0.799,0.1,41.2,66.14,24.44,991.87,1687158839,watchingTV
1124,1190,1190,2023/06/19 16:14:00.480,231,2.99,-15.7,39.5,46.0,0.327,-0.354,-0.939,0.1,8.1,66.12,24.42,991.85,1687158840,watchingTV
1125,1191,1191,2023/06/19 16:14:01.480,232,2.99,-1.1,-12.7,34.7,-0.19,0.901,-0.319,0.0,14.6,66.27,24.53,991.85,1687158841,watchingTV
1126,1192,1192,2023/06/19 16:14:02.480,233,2.99,0.3,6.7,54.7,0.065,0.806,-0.742,0.2,10.3,66.4,24.66,991.85,1687158842,watchingTV
1127,1193,1193,2023/06/19 16:14:03.480,234,2.99,0.0,35.1,64.2,-0.183,-0.024,-1.022,0.0,54.0,66.47,24.71,991.79,1687158843,watchingTV
1128,1194,1194,2023/06/19 16:14:04.480,235,2.99,-0.8,33.9,62.3,-0.187,-0.023,-1.024,0.5,201.5,66.43,24.76,991.84,1687158844,watchingTV
1129,1195,1195,2023/06/19 16:14:05.480,236,2.99,-0.4,33.9,61.6,-0.188,-0.023,-1.023,0.4,202.0,66.48,24.8,991.84,1687158845,watchingTV
1130,1196,1196,2023/06/19 16:14:06.480,237,2.99,0.0,34.7,63.5,-0.188,-0.023,-1.023,0.8,202.0,66.46,24.84,991.84,1687158846,watchingTV
1131,1197,1197,2023/06/19 16:14:07.480,238,2.99,0.0,34.7,61.6,-0.189,-0.022,-1.023,0.4,203.5,66.51,24.95,991.81,1687158847,watchingTV
1132,1198,1198,2023/06/19 16:14:08.480,239,2.99,1.1,35.4,63.9,-0.191,-0.021,-1.023,0.3,201.8,66.42,24.91,991.87,1687158848,watchingTV
1133,1199,1199,2023/06/19 16:14:09.480,240,2.99,-0.4,34.3,60.1,-0.191,-0.022,-1.023,0.0,201.7,66.46,24.95,991.87,1687158849,watchingTV
1134,1200,1200,2023/06/19 16:14:10.480,241,2.99,-1.1,36.9,62.8,-0.192,-0.022,-1.023,0.4,203.0,66.44,24.95,991.92,1687158850,watchingTV
1135,1201,1201,2023/06/19 16:14:11.480,242,2.99,-1.1,34.3,62.8,-0.192,-0.022,-1.024,0.6,203.2,66.4,24.95,991.87,1687158851,watchingTV
1136,1202,1202,2023/06/19 16:14:12.480,243,2.99,1.1,34.7,63.9,-0.193,-0.021,-1.023,0.1,199.9,66.37,24.95,991.81,1687158852,watchingTV
1137,1203,1203,2023/06/19 16:14:13.480,244,2.99,-0.4,36.2,63.9,-0.194,-0.022,-1.022,0.3,201.8,66.34,24.89,991.9,1687158853,watchingTV
1138,1204,1204,2023/06/19 16:14:14.480,245,2.99,0.7,35.4,63.1,-0.194,-0.021,-1.022,0.6,202.6,66.29,24.95,991.92,1687158854,watchingTV
1139,1205,1205,2023/06/19 16:14:15.480,246,2.99,0.0,34.7,65.4,-0.194,-0.021,-1.021,0.5,202.2,66.35,24.95,991.92,1687158855,watchingTV
1140,1206,1206,2023/06/19 16:14:16.480,247,2.99,0.3,36.6,62.0,-0.194,-0.021,-1.022,0.0,205.1,66.3,24.91,991.9,1687158856,watchingTV
1141,1207,1207,2023/06/19 16:14:17.480,248,2.99,-1.1,34.3,65.4,-0.195,-0.021,-1.022,0.1,204.7,66.27,24.91,991.9,1687158857,watchingTV
1142,1208,1208,2023/06/19 16:14:18.480,249,2.99,-0.4,36.2,62.7,-0.195,-0.022,-1.022,0.2,202.6,66.22,24.89,991.81,1687158858,watchingTV
1143,1209,1209,2023/06/19 16:14:19.480,250,2.99,0.0,35.1,63.9,-0.196,-0.021,-1.023,0.8,201.8,66.17,24.86,991.84,1687158859,watchingTV
1144,1210,1210,2023/06/19 16:14:20.480,251,2.99,1.4,37.7,61.9,-0.195,-0.022,-1.022,0.2,200.3,66.18,24.87,991.87,1687158860,watchingTV
1145,1211,1211,2023/06/19 16:14:21.480,252,2.99,-0.4,33.2,63.1,-0.196,-0.021,-1.022,0.2,199.6,66.09,24.87,991.9,1687158861,watchingTV
1146,1212,1212,2023/06/19 16:14:22.480,253,2.99,0.0,36.6,63.1,-0.197,-0.021,-1.022,0.6,203.5,66.12,24.86,991.84,1687158862,watchingTV
1147,1213,1213,2023/06/19 16:14:23.480,254,2.99,1.4,36.6,63.5,-0.197,-0.021,-1.021,0.4,201.8,66.09,24.87,991.9,1687158863,watchingTV
1148,1214,1214,2023/06/19 16:14:24.480,255,2.99,0.0,36.6,63.1,-0.198,-0.021,-1.021,0.6,204.1,66.04,24.86,991.87,1687158864,watchingTV
1149,1215,1215,2023/06/19 16:14:25.480,0,2.99,0.7,34.7,66.1,-0.197,-0.021,-1.021,0.1,203.2,66.04,24.84,991.92,1687158865,watchingTV
1150,1216,1216,2023/06/19 16:14:26.480,1,2.99,-1.9,36.6,64.2,-0.198,-0.022,-1.022,0.8,200.3,65.99,24.84,991.84,1687158866,watchingTV
1151,1217,1217,2023/06/19 16:14:27.480,2,2.99,-0.4,36.2,63.8,-0.198,-0.021,-1.022,0.1,200.3,65.93,24.8,991.79,1687158867,watchingTV
1152,1218,1218,2023/06/19 16:14:28.480,3,2.99,0.7,34.7,62.3,-0.198,-0.021,-1.021,0.1,202.2,66.0,24.8,991.81,1687158868,watchingTV
1153,1219,1219,2023/06/19 16:14:29.480,4,2.99,-0.8,36.6,66.5,-0.198,-0.021,-1.021,0.3,202.2,65.91,24.82,991.84,1687158869,watchingTV
1154,1220,1220,2023/06/19 16:14:30.480,5,2.99,-1.1,35.8,60.8,-0.199,-0.021,-1.022,0.5,202.9,65.92,24.8,991.87,1687158870,watchingTV
1155,1221,1221,2023/06/19 16:14:31.480,6,2.99,0.7,34.7,61.9,-0.199,-0.021,-1.022,0.5,203.0,65.86,24.76,991.79,1687158871,watchingTV
1156,1222,1222,2023/06/19 16:14:32.480,7,2.99,-1.1,34.3,66.1,-0.2,-0.021,-1.021,0.0,201.9,65.93,24.75,991.81,1687158872,watchingTV
1157,1223,1223,2023/06/19 16:14:33.480,8,2.99,0.7,33.9,61.6,-0.199,-0.021,-1.022,0.1,202.9,65.87,24.75,991.79,1687158873,watchingTV
1158,1224,1224,2023/06/19 16:14:34.480,9,2.99,0.0,36.2,61.6,-0.2,-0.021,-1.022,0.0,199.8,65.88,24.78,991.84,1687158874,watchingTV
1159,1225,1225,2023/06/19 16:14:35.480,10,2.99,1.4,33.6,61.2,-0.2,-0.021,-1.022,0.4,203.0,65.77,24.75,991.79,1687158875,watchingTV
1160,1226,1226,2023/06/19 16:14:36.480,11,2.99,1.8,35.1,64.9,-0.2,-0.021,-1.021,0.4,201.8,65.86,24.73,991.79,1687158876,watchingTV
1161,1227,1227,2023/06/19 16:14:37.480,12,2.99,0.0,35.8,62.3,-0.2,-0.022,-1.022,0.3,201.0,65.75,24.71,991.82,1687158877,watchingTV
1162,1228,1228,2023/06/19 16:14:38.480,13,2.99,-0.4,36.6,62.7,-0.2,-0.021,-1.022,0.1,203.2,65.76,24.69,991.87,1687158878,watchingTV
1163,1229,1229,2023/06/19 16:14:39.480,14,2.99,0.0,35.8,62.7,-0.2,-0.021,-1.021,0.2,201.6,65.78,24.71,991.91,1687158879,watchingTV
1164,1230,1230,2023/06/19 16:14:40.480,15,2.99,0.7,33.2,63.0,-0.201,-0.022,-1.021,0.0,204.2,65.84,24.69,991.84,1687158880,watchingTV
1165,1231,1231,2023/06/19 16:14:41.480,16,2.99,0.3,36.2,62.7,-0.201,-0.021,-1.022,0.3,200.8,65.73,24.67,991.84,1687158881,watchingTV
1166,1232,1232,2023/06/19 16:14:42.480,17,2.99,0.7,35.4,61.5,-0.202,-0.021,-1.021,0.4,204.5,65.75,24.66,991.76,1687158882,watchingTV
1167,1233,1233,2023/06/19 16:14:43.480,18,2.99,1.4,34.7,61.1,-0.202,-0.021,-1.022,0.2,201.3,65.74,24.69,991.92,1687158883,watchingTV
1168,1234,1234,2023/06/19 16:14:44.480,19,2.99,1.4,35.1,63.4,-0.201,-0.021,-1.022,0.9,201.2,65.73,24.66,991.87,1687158884,watchingTV
1169,1235,1235,2023/06/19 16:14:45.480,20,2.99,-0.8,36.2,62.7,-0.202,-0.022,-1.022,0.2,203.0,65.71,24.6,991.91,1687158885,watchingTV
1170,1236,1236,2023/06/19 16:14:46.480,21,2.99,-0.8,34.7,63.4,-0.202,-0.021,-1.022,0.1,199.6,65.71,24.64,991.85,1687158886,watchingTV
1171,1237,1237,2023/06/19 16:14:47.480,22,2.99,1.1,35.4,63.4,-0.161,0.001,-1.071,0.5,184.6,65.75,24.57,991.79,1687158887,watchingTV
1172,1238,1238,2023/06/19 16:14:48.480,23,2.99,-4.5,6.3,53.2,-0.082,0.478,-0.598,0.8,17.2,65.72,24.58,991.91,1687158888,watchingTV
1173,1239,1239,2023/06/19 16:14:49.480,24,2.99,-13.1,42.1,44.5,0.143,-0.41,-0.936,0.9,45.7,65.77,24.69,991.91,1687158889,watchingTV
1174,1240,1240,2023/06/19 16:14:50.480,25,2.99,1.8,-5.6,47.6,-0.451,0.728,-0.416,0.6,45.4,65.95,24.76,991.79,1687158890,watchingTV
1175,1241,1241,2023/06/19 16:14:51.480,26,2.99,-1.9,36.6,60.4,-0.031,-0.028,-1.115,0.2,44.1,66.02,24.86,991.84,1687158891,watchingTV
1176,1242,1242,2023/06/19 16:14:52.480,27,2.99,-1.9,36.2,63.1,-0.166,-0.033,-1.027,0.1,206.0,66.06,24.95,991.84,1687158892,watchingTV
1177,1243,1243,2023/06/19 16:14:53.480,28,2.99,0.0,36.6,61.2,-0.178,-0.034,-1.025,0.2,207.4,66.07,25.04,991.92,1687158893,watchingTV
1178,1244,1244,2023/06/19 16:14:54.480,29,2.99,-0.8,35.1,63.6,-0.182,-0.034,-1.024,0.0,206.1,66.11,25.05,991.86,1687158894,watchingTV
1179,1245,1245,2023/06/19 16:14:55.480,30,2.99,-1.5,36.2,65.1,-0.185,-0.034,-1.024,0.2,206.7,66.17,25.11,991.84,1687158895,watchingTV
1180,1246,1246,2023/06/19 16:14:56.480,31,2.99,-1.5,35.4,65.1,-0.187,-0.033,-1.023,0.1,206.5,66.22,25.11,991.9,1687158896,watchingTV
1181,1247,1247,2023/06/19 16:14:57.480,32,2.99,-0.4,35.8,62.4,-0.188,-0.033,-1.023,0.0,205.1,66.14,25.11,991.9,1687158897,watchingTV
1182,1248,1248,2023/06/19 16:14:58.480,33,2.99,-0.4,36.2,65.1,-0.189,-0.033,-1.023,0.5,203.3,66.09,25.09,991.9,1687158898,watchingTV
1183,1249,1249,2023/06/19 16:14:59.480,34,2.99,0.0,36.2,63.6,-0.19,-0.032,-1.022,0.0,204.8,66.17,25.11,991.9,1687158899,watchingTV
1184,1250,1250,2023/06/19 16:15:00.480,35,2.99,-1.5,35.8,62.1,-0.191,-0.032,-1.023,0.0,206.2,66.06,25.18,991.86,1687158900,watchingTV
1185,1251,1251,2023/06/19 16:15:01.480,36,2.99,-1.1,35.4,60.9,-0.194,-0.033,-1.023,0.2,204.9,66.09,25.11,991.86,1687158901,watchingTV
1186,1252,1252,2023/06/19 16:15:02.480,37,2.99,0.7,35.8,62.8,-0.193,-0.033,-1.023,0.2,205.6,66.03,25.09,991.9,1687158902,watchingTV
1187,1253,1253,2023/06/19 16:15:03.480,38,2.99,1.4,36.2,63.2,-0.194,-0.032,-1.021,0.1,205.3,65.98,25.11,991.86,1687158903,watchingTV
1188,1254,1254,2023/06/19 16:15:04.480,39,2.99,-1.1,36.6,63.2,-0.195,-0.033,-1.022,0.8,206.3,66.0,25.07,991.92,1687158904,watchingTV
1189,1255,1255,2023/06/19 16:15:05.480,40,2.99,-0.4,37.7,64.7,-0.197,-0.033,-1.022,0.2,203.9,65.93,25.07,991.98,1687158905,watchingTV
1190,1256,1256,2023/06/19 16:15:06.480,41,2.99,0.3,34.7,64.3,-0.197,-0.033,-1.022,0.4,205.2,65.89,25.05,991.86,1687158906,watchingTV
1191,1257,1257,2023/06/19 16:15:07.480,42,2.99,0.7,35.1,63.9,-0.198,-0.032,-1.022,0.2,207.9,65.89,25.09,991.92,1687158907,watchingTV
1192,1258,1258,2023/06/19 16:15:08.480,43,2.99,0.3,35.8,63.6,-0.198,-0.033,-1.023,0.0,203.8,65.8,25.04,991.9,1687158908,watchingTV
1193,1259,1259,2023/06/19 16:15:09.480,44,2.99,0.7,35.8,64.7,-0.198,-0.033,-1.022,0.2,202.3,65.81,25.11,991.92,1687158909,watchingTV
1194,1260,1260,2023/06/19 16:15:10.480,45,2.99,0.0,36.9,64.2,-0.199,-0.032,-1.022,0.2,207.1,65.77,25.05,991.92,1687158910,watchingTV
1195,1261,1261,2023/06/19 16:15:11.480,46,2.99,1.4,35.1,60.9,-0.2,-0.033,-1.022,0.1,207.0,65.76,25.05,991.95,1687158911,watchingTV
1196,1262,1262,2023/06/19 16:15:12.480,47,2.99,0.3,35.4,64.3,-0.2,-0.033,-1.021,0.4,206.9,65.76,25.04,991.86,1687158912,watchingTV
1197,1263,1263,2023/06/19 16:15:13.480,48,2.99,1.1,36.2,63.1,-0.201,-0.034,-1.021,0.2,206.5,65.66,25.04,991.98,1687158913,watchingTV
1198,1264,1264,2023/06/19 16:15:14.480,49,2.99,0.7,35.4,63.9,-0.201,-0.033,-1.021,0.0,203.0,65.61,25.04,991.92,1687158914,watchingTV
1199,1265,1265,2023/06/19 16:15:15.480,50,2.99,0.0,34.7,61.6,-0.201,-0.033,-1.021,0.5,205.4,65.51,25.0,991.9,1687158915,watchingTV
1200,1266,1266,2023/06/19 16:15:16.480,51,2.99,0.7,35.4,61.6,-0.203,-0.032,-1.021,0.0,204.9,65.51,25.0,991.84,1687158916,watchingTV
1201,1267,1267,2023/06/19 16:15:17.480,52,2.99,1.4,35.4,63.9,-0.203,-0.032,-1.021,0.4,205.7,65.53,24.98,991.81,1687158917,watchingTV
1202,1268,1268,2023/06/19 16:15:18.480,53,2.99,-2.6,36.9,61.6,-0.204,-0.033,-1.021,0.3,204.7,65.49,24.95,991.86,1687158918,watchingTV
1203,1269,1269,2023/06/19 16:15:19.480,54,2.99,0.7,36.6,60.1,-0.203,-0.032,-1.021,0.2,205.2,65.41,24.95,991.84,1687158919,watchingTV
1204,1270,1270,2023/06/19 16:15:20.480,55,2.99,0.0,36.2,62.0,-0.203,-0.032,-1.021,0.1,205.6,65.37,24.95,991.9,1687158920,watchingTV
1205,1271,1271,2023/06/19 16:15:21.480,56,2.99,0.0,35.8,65.4,-0.204,-0.033,-1.021,0.0,202.2,65.36,24.91,991.84,1687158921,watchingTV
1206,1272,1272,2023/06/19 16:15:22.480,57,2.99,1.1,37.3,60.9,-0.205,-0.033,-1.021,0.1,204.2,65.37,24.91,991.84,1687158922,watchingTV
1207,1273,1273,2023/06/19 16:15:23.480,58,2.99,-1.1,36.2,61.6,-0.204,-0.032,-1.021,0.4,204.7,65.4,24.91,991.81,1687158923,watchingTV
1208,1274,1274,2023/06/19 16:15:24.480,59,2.99,1.1,35.1,65.0,-0.205,-0.032,-1.021,0.5,204.9,65.28,24.91,991.87,1687158924,watchingTV
